title;stars;name;text
Atta'awun Puncak Mosque;5;Sandi Kurniawan;
Atta'awun Puncak Mosque;5;Razak XD;
Atta'awun Puncak Mosque;5;Muhamad Sulianto;
Atta'awun Puncak Mosque;5;Muhamad Jaenal;
Atta'awun Puncak Mosque;5;Echa BangunRancang;
Atta'awun Puncak Mosque;5;Jualan Hayu;
Atta'awun Puncak Mosque;5;muhammad jony arfan;
Atta'awun Puncak Mosque;5;idris abdullah;
Atta'awun Puncak Mosque;5;Sule Refleksi (Sule);"Alhamdulillah semua pada cocok dengan pijatan di Sule repleksi
Ayo kunjungi tempat kami sehat pastinya"
Atta'awun Puncak Mosque;5;addina official;
Atta'awun Puncak Mosque;4;Eka Maharani Putri;Slalu rame
Atta'awun Puncak Mosque;5;city mashi;Bagus rapih terawat
Atta'awun Puncak Mosque;4;Dennis Arizona;
Atta'awun Puncak Mosque;5;Ipan Simpaticell;
Atta'awun Puncak Mosque;5;Iqbal Sy;
Atta'awun Puncak Mosque;5;Wirzaini;Tempatnya sejuk, nyaman dan pemandangannya indah.
Atta'awun Puncak Mosque;5;Pipit Aja;"Masjid legend.. selalu ada cerita kalo kesini disetiap moment nya ☺️
dan selalu ada  plus minusnya"
Atta'awun Puncak Mosque;5;Eko Kurniawan;Masih sejuk dan dingin
Atta'awun Puncak Mosque;5;Dedi Kurniawan;
Atta'awun Puncak Mosque;4;Husen kindy;
Atta'awun Puncak Mosque;5;Niken Paxton;
Atta'awun Puncak Mosque;3;Maulana IDP;Tempat Sholat dan Ngadem
Atta'awun Puncak Mosque;5;Asrama Yatim & Dhuafa Ponpes NURUTTAQWA Ciawi-Bogor (Yayasan SPAI Nuruttaqwa);Tempat Penginapan Terbaru dan terbaik pilihan keluarga untuk Acara sekolah kantor dan keluarga
Atta'awun Puncak Mosque;5;Nurul Fitri;
Atta'awun Puncak Mosque;5;Ahmad Komar Ruzaman;
Atta'awun Puncak Mosque;5;M'Bach T14R;
Atta'awun Puncak Mosque;5;Maulidin Bachtiar;
Atta'awun Puncak Mosque;5;ali sungkowo;Tempat yang nyaman,adem,dan pemandangan yang luar bisa
Atta'awun Puncak Mosque;5;NATA GRIYA KONSTRUKSI;Tempat sujud yang menyenangkan
Atta'awun Puncak Mosque;5;Uji Suryadi;Tempat sholat yg sejuk
Atta'awun Puncak Mosque;5;Nathan Setyo;Tempat favorit untuk solat saat berlibur ke puncak
Atta'awun Puncak Mosque;5;Almiyandani;tempat istirahat dikala jauh perjalanan kalau naik motor, tempat sholat yang nyaman, hanya saja mukena seperti nya harus sering untuk di cuci
Atta'awun Puncak Mosque;5;thofunny emerald;⭐⭐⭐⭐⭐
Atta'awun Puncak Mosque;5;Jamal Tanjung;
Atta'awun Puncak Mosque;5;Daily Arkan;
Atta'awun Puncak Mosque;5;Digidaw Digidiw;Masjid Atta’awun berada di puncak, tempat ibadah dengan fasilitas yang bersih, mari jaga kebersihan di lingkungan masjid, terdapat parkir dan warung di area parkir
Atta'awun Puncak Mosque;5;Sri wahyuni Yuni;
Atta'awun Puncak Mosque;5;er kurniawan;Masih jadi tempat favorit kalo lewat jalur puncak, ibadah dan istirahat sambil menikmati pemandangan kebun teh, btw sunset di sini oke juga loh
Atta'awun Puncak Mosque;5;Amanda Restu Putri;Tempat yg indah dan nyaman
Atta'awun Puncak Mosque;4;Jeremy Mseitif;Very beautiful mosque. I was there for Maghrib prayers,  just not sure if I can give that detailed report. However, wudua area was OK. It looks very beautiful inside with bazaar surrounding it. First mosque is seen with a wooden floor, this is very unusual to me. The imam sound or speakers were on the low side, and it was a bit on the dark side. Saw several light bulbs out in the big chadelier.
Atta'awun Puncak Mosque;5;Nasyahul Amna;bagus hanya saja jalan parkiran rusak perlu perbaikan.
Atta'awun Puncak Mosque;5;Muhamad nurholis;
Atta'awun Puncak Mosque;5;Ahmad Ghozali;
Atta'awun Puncak Mosque;4;Pak Eko;
Atta'awun Puncak Mosque;5;Dody Sukma;
Atta'awun Puncak Mosque;5;Berlin Rosadi;Masjid yg nyaman buat istirahat kalo ke puncak
Atta'awun Puncak Mosque;5;Ryu Putra;
Atta'awun Puncak Mosque;5;Ahmad ical89;😬
Atta'awun Puncak Mosque;5;amelia utami;Nostalgia. Terakhir pas honeymoon mampir kesini. Dateng lagi pas bocil udah gedean. Airnya lagi surut jadi gak bisa cuci2 kaki sebelum masuk mesjid. Weekdays pun rame guys. Di belakang ada kolam ikan. Sungai kecil di belakang lagi surut juga krn kemarau. Parkir lebih rapi dan luas sekarang. Warungnya juga udah ditertibkan.
Atta'awun Puncak Mosque;5;Ali Ansari;مسجد في بونشاك اطاله جميله
Atta'awun Puncak Mosque;5;Irvan Milova;"Jl. Raya Puncak - Gadog No.90, Tugu Sel., Kec. Cisarua, Kabupaten Bogor, Jawa Barat 16750

masjid yang sangat rame oleh pengungjung, biasa nya klo main ke puncak ga abdol kalo ga mampir ke masjid atta'Awun, untuk warga bogor wajib kesini sih"
Atta'awun Puncak Mosque;5;d' mukti;
Atta'awun Puncak Mosque;5;Cecep Supriyadi;Masjidnya indah...tapi sayang sekali yg jaga ditoko koprasi karyawannya tidak ramah...yg jaga pada saat mlm sabtu kmrn bapak2 jenggotan badannya gemuk
Atta'awun Puncak Mosque;5;iyan Fire;
Atta'awun Puncak Mosque;5;Budi Lazzy;
Atta'awun Puncak Mosque;5;rawa batman;Tempat nyaman buat ibadah walau selalu ramai pengunjung, cocok juga sambil istirahat dan nikmatin indahnya puncak bogor dari sini
Atta'awun Puncak Mosque;5;Arif Rahman Hakim;
Atta'awun Puncak Mosque;5;Dadang Firmansyah;
Atta'awun Puncak Mosque;5;Re;Masjid bersih dan ramai dan damai
Atta'awun Puncak Mosque;5;AGUS KODOY;Adem bersih tempat nya sejuk
Atta'awun Puncak Mosque;5;cep wahyus;Adem nyaman
Atta'awun Puncak Mosque;4;Abraham Ramadhany;Masjid bagus, ada taman sekitar masjid namun biaya parkir terlalu mahal
Atta'awun Puncak Mosque;5;Tajudin Djahiri;
Atta'awun Puncak Mosque;5;Siti Rohimah;Alhamdulillah bisa sampe sana. Masya Allah pemandangan masjid dan sekitarnya. Masya Allah juga suhu udara di sana.
Atta'awun Puncak Mosque;4;Triple A Mom - DAU;
Atta'awun Puncak Mosque;5;Erwin key;
Atta'awun Puncak Mosque;5;Hasan Hasan;
Atta'awun Puncak Mosque;5;Ahmad Rudi;"Sudah beberapa kali bersantai disini ga bosen2 ya..,
Udaranya segerrr pisan"
Atta'awun Puncak Mosque;5;Gugun Gunawan;Sejuk nyaman untuk beribadah
Atta'awun Puncak Mosque;5;Nurlaelasari Assyiffa;MasyaAllah akhirnya bisa kesini tempatnya adem banget 🥰
Atta'awun Puncak Mosque;5;hidayatullah sahaweh;Sejuk, indah dan menenangkan
Atta'awun Puncak Mosque;5;Dede Rosyadi;
Atta'awun Puncak Mosque;5;Seputar Kita;Masjid yg indah, nyaman & indah. dilengkapi taman & pemandangan sekitar yg indah. sistem parkir per jam pakai gate elektric. lokasi strategis di wilayah puncak pass
Atta'awun Puncak Mosque;5;Eful rokhman;
Atta'awun Puncak Mosque;5;Dannu Rahmat Pratama;Ademm
Atta'awun Puncak Mosque;5;RN Hindarwan;
Atta'awun Puncak Mosque;5;Maharani D.S;"Masjidnya bagus banget, adem dan dingin airnya, banyak yang mampir untuk beristirahat dan lanjut sholat. Untuk ke pelataran harus lepas sepatu dan dititip, kalau siang batu lantainya panas banget.
Pengalaman kurang menyenangkan yaitu saat salah satu warung di parkiran masjid tidak mengijinkan untuk duduk disana (di warung tsb) jika tidak pesan makan walaupun beli minuman, diusirnya dengan alasan mau ambil nasi, jujur ngeselin si, padahal beli minum.
Biaya parkir perjam, masuk jam 10an keluar jam 12an kena 6ribu."
Atta'awun Puncak Mosque;5;siti fatimah;
Atta'awun Puncak Mosque;5;Syahara Channel;NYAMAN
Atta'awun Puncak Mosque;4;Ibnu Hasyim;
Atta'awun Puncak Mosque;5;Destia tya;
Atta'awun Puncak Mosque;5;Vivostore Cbd;
Atta'awun Puncak Mosque;5;Mun Official;
Atta'awun Puncak Mosque;5;Luky Setianty;
Atta'awun Puncak Mosque;2;Najah Sungkar;
Atta'awun Puncak Mosque;5;Anto Purwanto;
Atta'awun Puncak Mosque;5;Gusri Yendra;Tenang nyaman
Atta'awun Puncak Mosque;5;Sari Anggraini;
Atta'awun Puncak Mosque;5;Win Ragil;Nyaman tempatnya
Atta'awun Puncak Mosque;5;Priyono Yono;
Atta'awun Puncak Mosque;5;Hanny ayu lestari;
Atta'awun Puncak Mosque;5;Iban CH;
Atta'awun Puncak Mosque;5;Hedwar Erik Oktavianto;
Atta'awun Puncak Mosque;5;Arif Rachman;
Atta'awun Puncak Mosque;5;Titin Suhaeni;
Atta'awun Puncak Mosque;5;andaru guntoro;Airnya dingin, enak habis sholat bisa minum skoteng dan makan jagung bakar
Atta'awun Puncak Mosque;5;Salman Fauzi;
Atta'awun Puncak Mosque;5;MS Indonesia;
Atta'awun Puncak Mosque;5;nurkholis better;
Atta'awun Puncak Mosque;5;Risan Aji Surendro;
Atta'awun Puncak Mosque;5;Rhoma Dona;Bersih
Atta'awun Puncak Mosque;5;koko kiki;Masjid yang wajib dikunjungi
Atta'awun Puncak Mosque;5;obby cihuy;
Atta'awun Puncak Mosque;5;Tian Ahmad;
Atta'awun Puncak Mosque;5;Lia Freya;Cukup bintang yg berbicara 😇
Atta'awun Puncak Mosque;5;Idham Kholid;
Atta'awun Puncak Mosque;5;Amanda Salsabila;
Atta'awun Puncak Mosque;5;Budi Suranto;"Dulu sering lwt..seneng lwt puncak dgn pemandangannya
Apakah bisa br rombongan ziaroh inap disana"
Atta'awun Puncak Mosque;4;michael nawin;
Atta'awun Puncak Mosque;5;Galih Restian;
Atta'awun Puncak Mosque;5;Dudi Rustandi;
Atta'awun Puncak Mosque;5;Ricky Audy;
Atta'awun Puncak Mosque;5;Ka Suryadi;Sejuk ..tentram .. nyaman
Atta'awun Puncak Mosque;5;Abdul Aziz;
Atta'awun Puncak Mosque;5;badi rustianto;Nyaman, bersih, dan pastinya Adeemmmmm ❤️☺️
Atta'awun Puncak Mosque;5;irfan afandi;
Atta'awun Puncak Mosque;5;Iqbal Suryantoni;
Atta'awun Puncak Mosque;5;Yanuar Arifin;
Atta'awun Puncak Mosque;5;irhas hasbullah;
Atta'awun Puncak Mosque;5;Alfa Kautsar;MasyaAllah
Atta'awun Puncak Mosque;5;Tofik Hidayat;
Atta'awun Puncak Mosque;5;Nugroho Yosowidagdo;
Atta'awun Puncak Mosque;5;Zahra Syifa;"Sejuk dan damai..
Kalau kesini jangan cuma mampir aja yaa tapi sholat juga, udah sejuk dan adem banget tapi masih ada aja yg ngerokok di area masjid. Tolong diingatkan lagi kepada pengurus larangan dilarang merokok"
Atta'awun Puncak Mosque;5;rita marsudi;Tempat bersih nyaman byk jajanan, udara sejuk..
Atta'awun Puncak Mosque;5;Ndin Muhammad;"Coba yg bawa anak, larang anak nya buat mandi di air yg buat ""Batas suci"" Itu bukan kolam renang."
Atta'awun Puncak Mosque;5;Nazar;
Atta'awun Puncak Mosque;5;Hafidz Al Asqalani;
Atta'awun Puncak Mosque;5;Bayu Kurniawan Azhari;Tempat ibadah
Atta'awun Puncak Mosque;5;zulkarnaen zuhdi;Banyak makanan dan bisa menginap disini
Atta'awun Puncak Mosque;5;Crisna Crisna;"Tempat nya nyaman biat sholat buat duduk"" santai jg enak.untuk pengunjung klo bawa makanan ke area masjid sampah nya tlng di bereskan kembali salam sesama pengunjung"
Atta'awun Puncak Mosque;5;Ari Latiman;"Masjid ikon di puncak, adem suasanya
Toilet bersih"
Atta'awun Puncak Mosque;5;Muhammad Rizal Abu Aisyah;Parkiran yg klo penuh didalam itu nyebelin banget... buat shalat aja ditembak bayar parkir 15rb.
Atta'awun Puncak Mosque;3;Yana Ruh Yana;
Atta'awun Puncak Mosque;5;Dina Rosdiana;
Atta'awun Puncak Mosque;5;Siti Novia Nurrohmah;Masjidnya bersih airnya segar sekalj MasyaAllah indah pokoknya yg selalu rame ini
Atta'awun Puncak Mosque;5;Vayruz Rafli;
Atta'awun Puncak Mosque;5;Ratna Sari Dewi;Allhamdulillah,bisa sholat di mesjid ini lagi setelah sekian lama...
Atta'awun Puncak Mosque;5;Lusi Mulyantini;
Atta'awun Puncak Mosque;5;Ummu Asy Syathibi;
Atta'awun Puncak Mosque;5;yuni supriatin10;
Atta'awun Puncak Mosque;5;Dany Setyo Permana;
Atta'awun Puncak Mosque;5;Ros Diana;
Atta'awun Puncak Mosque;5;Scott Kardi;Bagus masjid nya toiletnya juga bersih sudah  3 x kesini kg bosen
Atta'awun Puncak Mosque;5;Dina Yuniarsih;
Atta'awun Puncak Mosque;5;Mega /Ghiyats;
Atta'awun Puncak Mosque;5;Heru Riyanto;Sejuk dan damai berada disini
Atta'awun Puncak Mosque;4;Khoirur Rohmat;Saran, seandainya lumen penerangan untuk ruang masjid ditambah, mungkin akan tampak semakin indah.
Atta'awun Puncak Mosque;5;Nur yanah;
Atta'awun Puncak Mosque;4;Faujan Jaman;
Atta'awun Puncak Mosque;5;Tri Wahyuni;Masjid bersih adem asri di puncak Bogor dengan taman indah juga pemandangan gunung
Atta'awun Puncak Mosque;5;Sai Rifai;
Atta'awun Puncak Mosque;5;awad zulfikar;
Atta'awun Puncak Mosque;4;Ulung Cikal;
Atta'awun Puncak Mosque;5;Bagus Anom Dewa Aribowo Wicaksono;Bersih, rapih, luas,,
Atta'awun Puncak Mosque;5;Resi Syam;Tempat terbaik,
Atta'awun Puncak Mosque;5;Budi Irawan;Shafnya sangat Rapih
Atta'awun Puncak Mosque;5;icho rose;
Atta'awun Puncak Mosque;5;Shofi Talita;
Atta'awun Puncak Mosque;4;Aldila Parbo;
Atta'awun Puncak Mosque;5;mas rizal;
Atta'awun Puncak Mosque;4;Nimas Ayu;"Dingin bet ya..
Klo k sana wajib makan jagung  bakar"
Atta'awun Puncak Mosque;5;atrial tanjung;Sholat Zuhur di masjid Attaqwa puncak , view bgs, udara sejuk dan masjid bersih
Atta'awun Puncak Mosque;3;Agusman gusman;Jln dan parkir nya rusak,  mungkin perlu direnovasi
Atta'awun Puncak Mosque;5;Ipunk De Silvestri;
Atta'awun Puncak Mosque;5;Eko Ridho;Mantul suasana masjid nya ,di kala senja subuh
Atta'awun Puncak Mosque;5;INDRA IBRAHIM;Masjidnya nyaman, bersih, tertib. Alhamdulillah, viewnya juga bagus
Atta'awun Puncak Mosque;5;Qiqi Rizkiani;
Atta'awun Puncak Mosque;5;Rico Elfianus Leonardo;Dingin, sejuk dan syahdu, enak kalo solat malem di sini
Atta'awun Puncak Mosque;5;sigit pur;Suejuuk, santai setelah bermacet2
Atta'awun Puncak Mosque;5;Rangga Wiratno;
Atta'awun Puncak Mosque;5;Lianuddin S.H.;Bagus
Atta'awun Puncak Mosque;5;Mayang Trinita;Seringnya kepuncak tapi baru kali ini singgah dimesjid ini, ternyata asri dan memenangkan.
Atta'awun Puncak Mosque;5;SSS_ MOTORSPORT;
Atta'awun Puncak Mosque;5;Anisa Intan Bidari;Gak banyak yang berubah, definisi masjid yang menyejukkan ❣️
Atta'awun Puncak Mosque;5;Puji Astuti;
Atta'awun Puncak Mosque;5;Kamila Sary;
Atta'awun Puncak Mosque;5;Supri Adin;
Atta'awun Puncak Mosque;5;deni_ rohmansah;
Atta'awun Puncak Mosque;5;Anggasaba Siregar;
Atta'awun Puncak Mosque;5;Taufik I.;
Atta'awun Puncak Mosque;5;halisah raya;Alhamdulillah, Kalau lagi jalan atau lewat Puncak Bogor, mampir di Mesjid ini, pemandangan puncak yang sejuk, air yang dingin, beli buah yang masih segar seperti strawberry dll. Ruang mesjid yang nyaman.
Atta'awun Puncak Mosque;4;tahid project;Tempat ternyaman dan menenangkan hati air nya bersih kamar mandinya banyak banget pokok nya engga bakal bosen buat datang terus kesini
Atta'awun Puncak Mosque;5;Suparyanto Yanto;
Atta'awun Puncak Mosque;5;Hamie99 Hamie99;
Atta'awun Puncak Mosque;5;Sumrokhatun;Sejuk, nyaman dan indah masyaa Allah
Atta'awun Puncak Mosque;5;Bayu Amarta;
Atta'awun Puncak Mosque;5;ikhlasul amal;
Atta'awun Puncak Mosque;5;Zivanna Letisha;
Atta'awun Puncak Mosque;2;Jailani Jay;Tempat nya adem nyaman dan makanan nya yg di jual bnyk jenis.tinggal selera kita mau mkn apaan
Atta'awun Puncak Mosque;5;Abdurrahman Jabbar;Alga pulo mas
Atta'awun Puncak Mosque;5;Yudhie Febri;Sejuk dan dingin sangat santai
Atta'awun Puncak Mosque;5;dani ramdani;
Atta'awun Puncak Mosque;5;Adhany Cahyadi;
Atta'awun Puncak Mosque;5;Wahyu Tahayudi;ngopi di dekat attaawun
Atta'awun Puncak Mosque;5;aris wayadi;
Atta'awun Puncak Mosque;4;Sri Wahyuningsih;Kalau ke puncak jgn lupa mampir masjid disini. Masjidnya cukup bersih, tp cukup capek naik tangganya. 🤣 Pemandangannya masya allah, udaranya sejuk.
Atta'awun Puncak Mosque;5;Satibi Tb;Masjid yg luar biasa, rapih megah, n airnya sejuk n dingin banget
Atta'awun Puncak Mosque;5;Indriani Dwi Pujiarti;Masjid dengan view terbaik, air nya sedjuk bgt, sholat pun khusyu . Sangat enak sekali buat curhat dgn sang pencipta
Atta'awun Puncak Mosque;5;Ridho Firmansyah;Bersih dan airnya sejuk. Healing paru-paru.
Atta'awun Puncak Mosque;5;ERI II HZ;
Atta'awun Puncak Mosque;5;Sofyan Helmi;
Atta'awun Puncak Mosque;5;Keluarga MJK;
Atta'awun Puncak Mosque;5;Badrun Tamam;
Atta'awun Puncak Mosque;5;Bomber Baru;Bener bener duren beneran asliiii mantab
Atta'awun Puncak Mosque;5;Diella Fazrillah;
Atta'awun Puncak Mosque;5;Neneng Riwayati;Bagus
Atta'awun Puncak Mosque;5;Diah Diah;Sangat Bagus (gratis) Bermanfaat
Atta'awun Puncak Mosque;5;Qomariyah Iyah;
Atta'awun Puncak Mosque;5;awan heryanto;
Atta'awun Puncak Mosque;5;James Ramadhan;
Atta'awun Puncak Mosque;5;Muhammad Akhyar;
Atta'awun Puncak Mosque;5;Adhi Gunawan;
Atta'awun Puncak Mosque;5;Robi Ali;
Atta'awun Puncak Mosque;5;rizky apriyanto;
Atta'awun Puncak Mosque;5;Mokhamad Shobikh;
Atta'awun Puncak Mosque;5;Agus Priyanto;
Atta'awun Puncak Mosque;5;fahira keyla;
Atta'awun Puncak Mosque;5;Dhani Hidayat;
Atta'awun Puncak Mosque;5;Adhi;
Atta'awun Puncak Mosque;5;putri malysa;
Atta'awun Puncak Mosque;5;Andri Gunawan;Masjidnya bagus,,dingin pula
Atta'awun Puncak Mosque;5;Ari Lazuardi;
Atta'awun Puncak Mosque;5;Kholid Abdul Ghoni;Oke kecuali kang parkirnya pinggir jalan, parkir mobil di kasih goceng di ngeyein, kalo ceuk orang Sunda mah di poyok, tapi di lebok.
Atta'awun Puncak Mosque;5;Atin spiderwil;Betah berlama-lama di dalam masjidnya.
Atta'awun Puncak Mosque;5;Wahyu Ramadhan;Masjid iconic Puncak selalu ramai
Atta'awun Puncak Mosque;5;Abdul Rochman;
Atta'awun Puncak Mosque;5;ashliyatur rohmah;
Atta'awun Puncak Mosque;5;Jhohny Rizal;masjid ikonik dekat puncak pass
Atta'awun Puncak Mosque;5;MHA Channel;Masjidnya spectaculer, icon Puncak Pass sedari dulu setau Saya dari mulai tahun 90an Masjid Atta'Awun direnovasi menjadi seperti sekarang ini.
Atta'awun Puncak Mosque;5;tisna se;
Atta'awun Puncak Mosque;5;Rahmat Hidayat;
Atta'awun Puncak Mosque;5;andri irwan;Istimewa pemirsah
Atta'awun Puncak Mosque;5;Aulia azhari;
Atta'awun Puncak Mosque;4;nontje palengkahu;Suasana nyaman bersih tenang buat shalat dn melihat2 disekelilingnya🥰🙏
Atta'awun Puncak Mosque;5;andriirwan;Terbaik
Atta'awun Puncak Mosque;5;Aji Akbar;
Atta'awun Puncak Mosque;1;Axelleon Ardhana;
Atta'awun Puncak Mosque;5;amelia vindiastuti;
Atta'awun Puncak Mosque;5;Nurita Safriyani Melati;"masjidnya bersih.. pemandangan indah.. sejuk..
ada koprasi juga di di area masjid. harganya juga normal.  gak menjulang kaya harga mkanan dan minuman di tempat-tempat wisata pada umumnya. .. 👍👍"
Atta'awun Puncak Mosque;5;MISEN MADJA;
Atta'awun Puncak Mosque;5;Yara Thiara;
Atta'awun Puncak Mosque;5;Apip Apipi;
Atta'awun Puncak Mosque;5;Hendrii Toyota;Suasana adem enak buat sekalian istirahat
Atta'awun Puncak Mosque;5;dahrun suderi;
Atta'awun Puncak Mosque;5;javi family;
Atta'awun Puncak Mosque;5;yusuf habibullah;
Atta'awun Puncak Mosque;5;Arië;
Atta'awun Puncak Mosque;5;Herti Susilawati;
Atta'awun Puncak Mosque;5;Elan Madrid;
Atta'awun Puncak Mosque;5;7;Bagus. Bersih. But too many pedagang
Atta'awun Puncak Mosque;5;Rosella Landscape;
Atta'awun Puncak Mosque;5;Dini Fitrianti;
Atta'awun Puncak Mosque;5;Nia Oxcel;
Atta'awun Puncak Mosque;4;yudhi fazry;
Atta'awun Puncak Mosque;5;Mai Saroh;
Atta'awun Puncak Mosque;5;R Fitrya R;Sholat Dzuhur disini sebelum kembali ke Bekasi.. 🥰👍
Atta'awun Puncak Mosque;5;faiz nasution Chanel;
Atta'awun Puncak Mosque;5;Noni Wulandhary;
Atta'awun Puncak Mosque;5;Asyhari Rahman;
Atta'awun Puncak Mosque;5;Dhany Subekti;Tempat ibadah yang nyaman buat keluarga
Atta'awun Puncak Mosque;5;Rafael Osmond;Mantap jiwaku😎
Atta'awun Puncak Mosque;5;Muhamad Haris;Air nya cool bgt .. pengen tiap hari ke situ tp sikon euyyy .. adeummm
Atta'awun Puncak Mosque;5;Onlyone Kitchen Food & Beverage;
Atta'awun Puncak Mosque;5;Budi Santoso;Tempat ibadah yg bersih & sejuk  ditambah lingkungan yg asri, sekaligus bisa utk tempat beristirahat.
Atta'awun Puncak Mosque;3;Map 3S;Untuk Parkir diluar Masjid (bukan didalam area rest area) saya kena Rp 20.000,- & tidak diberikan tiket parkir, apa betul seperti itu yaa?
Atta'awun Puncak Mosque;5;THOMAS FAMILY;
Atta'awun Puncak Mosque;5;Beni Hermawan;
Atta'awun Puncak Mosque;5;Al Azady;
Atta'awun Puncak Mosque;3;Adi Irawan;Gjg
Atta'awun Puncak Mosque;5;Muhammad Maulana;
Atta'awun Puncak Mosque;5;angga nurdiansyah;
Atta'awun Puncak Mosque;5;Kholid Romdhon;
Atta'awun Puncak Mosque;5;Muhamad Yusuf;
Atta'awun Puncak Mosque;5;Muhammad Taufik Hidayat;Sejuk dan nyaman utk beribadah sholat
Atta'awun Puncak Mosque;5;DOLLY AHMAD;
Atta'awun Puncak Mosque;5;abdillah rostiani;
Atta'awun Puncak Mosque;5;Ita Rosfita Sari;
Atta'awun Puncak Mosque;4;Hesty Sholehah;
Atta'awun Puncak Mosque;5;abo abdulah alharbi;
Atta'awun Puncak Mosque;5;Tamara Mailia K. P;Tempat nyaman buat istirahat dan singgah buat sholat.
Atta'awun Puncak Mosque;5;Dion Pradipto;
Atta'awun Puncak Mosque;5;tasyarasya chanel;Tempatnya bersih dan nyaman
Atta'awun Puncak Mosque;5;Eko AP;
Atta'awun Puncak Mosque;5;Soli Taher;
Atta'awun Puncak Mosque;5;Tomy Jamiat;
Atta'awun Puncak Mosque;4;Dziky Oktaviandi;
Atta'awun Puncak Mosque;4;amat kranggan;Kerennn
Atta'awun Puncak Mosque;5;Jafar Alkatiri;Tempatnya bagus, cuma gak rekomen jajanannya
Atta'awun Puncak Mosque;5;Tetah Hermawati;
Atta'awun Puncak Mosque;5;Rei Sya;
Atta'awun Puncak Mosque;5;Fhy;"26/2/23.
Cloudy & so cold. Don't forget use warm jacket. Brrrr."
Atta'awun Puncak Mosque;5;Irfan Hamdani;"Jika kebetulan ke sekitaran puncak selalu menyempatkan shalat disini, nyaman, bersih, sekaligus tempat rehat sejenak.

Kekurangan hanya di area parkir kendaraan roda empat yang sedikit kurang strategis."
Atta'awun Puncak Mosque;5;Muhammad Rofi Asyauqie;Jj
Atta'awun Puncak Mosque;5;Pipih Latipah;..tempatnya bersih...mesjidnya bagus.nyaman..MasyaAlloh  senang..disini, tenang tempatnnya , nyaman.pemandangan bagus.udara sejuk..
Atta'awun Puncak Mosque;5;Hakim Apin;
Atta'awun Puncak Mosque;5;Adnan Zulfikar;Terletak di jalan raya puncak. Area masjidnya luas, terdapat taman kecil untuk sekedar duduk, berfoto², dll. Untuk masuk ke area masjid wajib melepas alas kaki(sepatu/sendal) dan bisa dititipkan di tempat penitipan. Juga terdapat tempat penitipan barang seperti tas, sepatu dll. Toiletnya bersih dan cukup banyak. Disamping masjid terdapat beberapa warung aneka makanan dan minuman. Parkir didalam masjidnya yaitu parkir per jam dengan tiket karcis. Kekurangan hanya di toilet pria, untuk wastafel nya tidak berfungsi, dan di toilet nya tidak ada gantungan baju
Atta'awun Puncak Mosque;5;Abdul Monief ST;Tempat Ibadah yg Nyaman
Atta'awun Puncak Mosque;5;Muhamad Baitul Mukni;
Atta'awun Puncak Mosque;4;irman Apriyansyah;Sekarang kurang terawat kondisinya cat sudah agak kusam
Atta'awun Puncak Mosque;5;Aida Farwati;
Atta'awun Puncak Mosque;5;sudirja dirboy;
Atta'awun Puncak Mosque;5;annisa fetty;Masjinya masyaAllah Bagus sekali.. Kamar mandi bersih.. Pemandangan sangat Indah.. Suasananya jg nyaman dingin sejuk ..hanya saja saya tidak menemukan peminjaman mukenah disana.. Atau karna saya tidak tahu ya.. Hanya ada alquran di tempat sholat wanita.. Mungkin lain waktu bisa disediakan peminjam an mukenah bagi yg tidak membawa.. Atau karna sy dan suami kesana hr senin pagi jd mungkin sedang di cuci.. Terimakasih
Atta'awun Puncak Mosque;5;Ari Husain;Suasananya lebih enak di malam hari sepi dan sunyi.bisa lebih khusyuk
Atta'awun Puncak Mosque;5;ROOFID ALFISYAH;-nya cuma parkiran mahal
Atta'awun Puncak Mosque;4;Chai Rul;
Atta'awun Puncak Mosque;5;Dindiary Channel;"Datang dg keluarga, weekdays sepi. Ada rumah makan alam sunda di dalamnya. Waktu dtg banyak yang ""botram"" gelar tikar di sekitar area masjid, mudah2an kedepannya dapat dikontrol aktivitas spt ini & dpt di akomodir oleh pengelola."
Atta'awun Puncak Mosque;5;Arda Billy;The best place for pray, tempat ibadah sekaligus ngadem menikmati sejuknya udara puncak
Atta'awun Puncak Mosque;5;Burdah Gunawan;suasana yg sejuk dan bersih buat ku nyaman dsni
Atta'awun Puncak Mosque;5;Agus Beo;Kalo bisa Dateng malem ma'nyus dinginnya😊😊😊😊😊
Atta'awun Puncak Mosque;5;Warung Laundry Ibu Cucun;
Atta'awun Puncak Mosque;5;Adie Wechbo (Pcg Ktw);"Menjelang Maghrib ane dan rombongan turun dan melipir kesini buat menuaikan kewajiban bagi yang muslim, sholat Maghrib.

Udah beberapa kali sholat disini dan sering nongkrong di warung warung di parkirannya, soalnya yang punya parkiran nya temen baik ane hehehe... sering kongkow ngobrol sama dia disini.

Pun beberapa kali kesini gak pernah ngeriview, kali ini ngeriview deh ...

Pokoknya disini itu recommended banget buat sholat, untuk wudhu airnya dingin plus segerrr banget.
Abis itu jangan lupa parkir mobil motor di parkiran masjidnya ya...
Dan jangan lupa jadi penglaris buat pedagang pedagang di seputaran masjid 👍🏻🙏🏻"
Atta'awun Puncak Mosque;5;jajang nurjaman;
Atta'awun Puncak Mosque;5;septia istiqamah;Rame banget pada saat weekend. Masjid bersih dengan view puncak.
Atta'awun Puncak Mosque;5;Khoirul Zaky;
